,PrivCo_ID,profile_type,classification,status,PE_Backed,VC_Backed,year_founded,City,State,Country,Zip,Industry_PICS,Keywords,sic,naics,Company_Tags,fiscal_month,fiscal_day,Total_Round,index_total_funding,Latest_Valuation,Latest_Valuation_Year,1 Year Revenue Growth,3 Year Revenue Growth,1 Year Employee Growth,3 Year Employee Growth,2024 Revenue,2023 Revenue,2022 Revenue,2021 Revenue,2020 Revenue,2019 Revenue,2018 Revenue,2017 Revenue,2024 Employees,2023 Employees,2022 Employees,2021 Employees,2020 Employees,2019 Employees,2018 Employees,2017 Employees,2023 EBITDA,2022 EBITDA,2021 EBITDA,2020 EBITDA,2019 EBITDA,2018 EBITDA,2017 EBITDA,2023 EV,2022 EV,2021 EV,2020 EV,2019 EV,2018 EV,2017 EV,2023 Net Income,2022 Net Income,2021 Net Income,2020 Net Income,2019 Net Income,2018 Net Income,2017 Net Income
5282,2135511,Company,Private,Active,No,No,2020,Mountain Lakes,NJ,US,07046,Health Care Services,Clinical Services|Clinical Trials|Health Care Services|Health Care Technology|Pharmaceuticals|Research,,541618,,12,31,1,133457,,,10.0629,,33.3333,,,1050000,954000,877000,,,,,,,,12,9,,,,41300,41700,46200,,,,,585000,485000,685000,,,,,29000,29000,32500,,,,
5283,2135512,Company,Private,Active,Yes,Yes,2023,Auburndale,MA,US,02466,Health Care Products,Health Care Products|Hospital|Manufacturing|Medical|Medical Devices|Women Health|Women-Founded|Women-led,,,PE Backed|VC Backed,12,31,1,25000000,75000000,2023,11.9048,,,,,4700000,4200000,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,2135516,Company,Private,Active,No,Yes,2018,Los Angeles,CA,US,90038,Software & Internet Services,Apps|Media|Social Media|Software|Technology|Women-Founded|Women-led,,,VC Backed,12,31,3,3090000,9500000,2023,15.1515,,,,,1900000,1650000,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,2135518,Company,Private,Active,No,Yes,2020,West Newton,MA,US,02465,Health Care Products,Health Care|Health Care Products|Medical|Medical Devices|Therapeutics|Wellness,,,VC Backed,12,31,1,3600000,10000000,2023,10.7143,,,,,1550000,1400000,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,2135520,Company,Private,Active,No,Yes,2022,Austin,TX,US,78759,Software & Internet Services,E-Commerce|Fashion|Marketplace|Platform-as-a-Service (PaaS)|Software Development,,,VC Backed,12,31,1,2400000,7000000,2023,9.5238,,,,,11500000,10500000,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,2135552,Company,Private,Active,Yes,Yes,2019,Wilmington,DE,US,19802,Software & Internet Services,Accounting|Automation|Enterprise Software|Finance|Fintech|Real Time|SaaS|Software,,,PE Backed|VC Backed,12,31,1,15000000,45000000,2023,-11.3095,,-13.6364,,,7450000,8400000,,,,,,,38,44,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,2135555,Company,Private,Active,No,Yes,2020,Austin,TX,US,78746,Software & Internet Services,Games|MMO Games|Online Games|Software Development|Video Games|Web3|Women-Founded|Women-led,,,VC Backed,12,31,1,3500000,10000000,2023,14.5833,,,,,2750000,2400000,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,2135560,Company,Private,Active,Yes,No,2019,Charlottesville,VA,US,22903,Renewable Electricity & Fuels,Energy|Infrastructure|Renewable Energy|Solar,,,Acquired|PE Backed,12,31,0,,35500000,2023,9.9099,,,,,6100000,5550000,,,,,,,,21,,,,,,2685000,2715000,,,,,,35500000,29500000,,,,,,1900000,1900000,,,,,
5290,2135561,Company,Private,Active,No,Yes,2022,San Francisco,CA,US,,Software & Internet Services,Apps|Communications|Messaging|NFT|Web3,,,VC Backed,12,31,1,2000000,6000000,2023,16.6667,,,,,1050000,900000,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,2135568,Company,Private,Active,No,No,2019,Berkeley,CA,US,94710,Business Support Services,Coworking|Events|Photography|Production,,,,12,31,0,,2250000,2022,-15.2672,52.8865,100,25.9921,,,2220000,2620000,987610,621220,,,,,20,10,10,10,,,,255000,320000,110000,84000,,,,2250000,5150000,1650000,1200000,,,,180000,225000,,,,
5292,2135573,Company,Private,Active,No,No,2017,San Francisco,CA,US,94111,Professional Services,Advisory|Family|Legal|Professional Services|Women-led,,,,12,31,0,,2850000,2023,10,13.8707,0,,,2200000,2000000,1940000,1490000,964311,,,,,,4,4,4,,,228500,230500,238000,164500,130000,,,2850000,2350000,3800000,2500000,1900000,,,160000,160000,165000,,,,
5293,2135576,Company,Private,Active,No,No,2017,San Francisco,CA,US,94131,Commercial & Industrial Engineering,Construction|Design Build|General Contractor,,,,12,31,0,,4450000,2022,50.8621,30.2206,16.6667,20.5071,,,7000000,4640000,3900000,3170000,,,,,7,6,4,4,,,,455000,320000,242000,240500,,,,4450000,5050000,3650000,3450000,,,,315000,225000,,,,
5294,2135580,Company,Private,Active,No,No,2021,Washington,DC,US,20005,Investment Management & Financial Advisory,,,,,12,31,0,,57500000,2022,-4.0512,109.2108,,,,,31500000,32830000,8340000,3440000,,,,,,18,,,,,,3800000,4200000,960000,485000,,,,57500000,93500000,20500000,9800000,,,,2650000,2950000,,,,
5295,2135583,Company,Private,Active,No,No,2017,Herndon,VA,US,20170,Human Resources & Employment Services,Administrative Services|Human Resources|Recruitment|Staffing,,,,12,31,0,,48500000,2023,6.5426,87.3318,,,,35500000,33320000,15170000,5400000,3900000,,,,,,500,,,,,3000000,3150000,1850000,595000,525000,,,48500000,41500000,30000000,9100000,7650000,,,2100000,2200000,1300000,,,,
5296,2135593,Company,Private,Active,No,Yes,2023,New York,NY,US,10003,Software & Internet Services,Artificial Intelligence|Content Management|Digital Marketing|SaaS|Women-Founded|Women-led,,,VC Backed,12,31,1,3000000,9000000,2023,15.8537,,,,,475000,410000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,2135598,Company,Private,Active,No,Yes,2021,Cambridge,MA,US,02139,Biotechnology,Agricultural|AgTech|Biotechnology|Sustainability,,,VC Backed,12,31,1,6850000,20000000,2023,,,,,,1550000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,2135620,Company,Private,Active,No,No,2019,Honolulu,HI,US,96813,Professional Services,Advisory|Compliance|Consumer Services|Family|Legal|Professional Services|Women-led,,,,12,31,0,,,,10.0244,36.7056,,,,450000,409000,355576,,160090,,,,,,,,,,,46500,47000,43500,,21500,,,580000,480000,700000,,315000,,,32500,33000,30500,,,,
5299,2135646,Company,Public,Active,No,No,2018,Philadelphia,PA,US,19104,Semiconductors & Semiconductor Equipment,Batteries|Electronic Components|Energy|Manufacturing|Renewable Energy|Semiconductors|Storage,,,,12,31,0,,290000000,2022,93.4348,,462.5,,,,813200000,420400000,288200000,,,,,,1350,240,,,,,,356000000,19500000,,,,,,290000000,415000000,,,,,,273500000,14000000,,,,
5300,2135648,Company,Private,Active,No,No,2017,Rockville,MD,US,20855,Professional Services,Advisory|Black-founded|Business Development|Consulting|Management Consulting|Professional Services,,,,12,31,0,,1400000,2021,15,,-16.6667,,,,828000,720000,,,,,,,5,6,,,,,,95500,88500,,,,,,970000,1400000,,,,,,67000,62000,,,,
5301,2135649,Company,Private,Active,No,No,2017,Washington,DC,US,20036,Professional Services,Advisory|Black-founded|Consulting|Legal|Professional Services,,,,12,31,0,,1650000,2021,-17.6471,,0,,,,700000,850000,,,,,,,4,4,,,,,,80500,105000,,,,,,820000,1650000,,,,,,56500,73000,,,,
5302,2135653,Company,Private,Active,No,No,2021,El Segundo,CA,US,90245,Aerospace & Defense,Aerospace & Defense|Manufacturing|Research|Satellites|Space|Technology|Testing,,,,12,31,0,,35000000,2023,,,,,,34000000,,,,,,,,180,,,,,,,2650000,,,,,,,35000000,,,,,,,1850000,,,,,,
5303,2135670,Company,Private,Active,No,No,2021,Dallas,TX,US,75244,Health Care Services,Advisory|Consulting|Health Care Services|Revenue Cycle Management,,,,12,31,0,,32500000,2023,4.5045,,,,,58000000,55500000,,,,,,,,375,,,,,,2300000,2450000,,,,,,32500000,28000000,,,,,,1600000,1700000,,,,,
5304,2135676,Company,Private,Active,No,Yes,2021,San Francisco,CA,US,94111,Software & Internet Services,Automation|Generative AI|Productivity|SaaS|Sales,,,VC Backed,12,31,1,0,,,16.6667,,,,,1050000,900000,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,2135677,Company,Private,Active,No,Yes,2021,New York,NY,US,10018,Software & Internet Services,Automation|Cloud|Identity Management|Information Technology|Software|Software Development,,,VC Backed,12,31,1,15000000,45000000,2023,13.8211,,,,,7000000,6150000,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,2135678,Company,Private,Active,No,No,2020,San Francisco,CA,US,94103,Software & Internet Services,Analytics|Business-to-Business|Customer Service|Generative AI|SaaS,,,,12,31,0,,3100000,2023,,,,,,460000,,,,,,,,2,,,,,,,115000,,,,,,,3100000,,,,,,,79000,,,,,,
5307,2135679,Company,Private,Active,No,No,2023,San Francisco,CA,US,,Software & Internet Services,Digital Marketing|Generative AI|Lead Generation|SaaS|Sales,,,,12,31,0,,9450000,2023,,,,,,1400000,,,,,,,,6,,,,,,,345000,,,,,,,9450000,,,,,,,240000,,,,,,
5308,2135686,Company,Private,Active,No,Yes,2023,Wilmington,DE,US,19808,Software & Internet Services,Generative AI|Platform|Software|Software Development,,,VC Backed,12,31,1,500000,1500000,2023,15.1832,,,,,1100000,955000,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,2135689,Company,Private,Active,No,Yes,2022,Mountain View,CA,US,,Software & Internet Services,Analytics|Data Management|Data Processing|Enterprise Software|Generative AI|No Code|SaaS|Software,,,VC Backed,12,31,1,500000,1500000,2023,,,,,,1450000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,2135690,Company,Private,Active,No,Yes,2023,San Francisco,CA,US,94108,Software & Internet Services,Apps|Artificial Intelligence|Generative AI|Software|Software Development,,,VC Backed,12,31,1,500000,1500000,2023,15.5556,,,,,520000,450000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,2135704,Company,Private,Active,No,Yes,2023,San Francisco,CA,US,94107,Software & Internet Services,Cloud|Generative AI|Software|Software Development,,,VC Backed,12,31,1,500000,1500000,2023,15.5556,,,,,520000,450000,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,2135723,Company,Private,Active,No,No,2017,Houston,TX,US,77058,Commercial & Industrial Engineering,Construction|Engineering|Repair & Maintenance|Roofing,,,,12,31,0,,5500000,2023,9.116,79.5875,,,,7900000,7240000,6400000,,1250000,,,,,,,,5,,,460000,470000,440000,,95000,,,5500000,4600000,7000000,,1350000,,,320000,330000,310000,,,,
5313,2135738,Company,Private,Active,No,Yes,2020,Salt Lake City,UT,US,84115,Automotive & Consumer Vehicle Retail,Auctions|Automotive|Dealership|Marketplace|Online Auctions,,,VC Backed,12,31,1,5300000,15000000,2023,7.4074,,,,,2900000,2700000,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,2135740,Company,Private,Active,No,Yes,2019,San Francisco,CA,US,94114,Software & Internet Services,API|Artificial Intelligence|Automation|Machine Learning|Platform|Software,,,VC Backed,12,31,3,57800000,150000000,2023,13.4328,,,,,3800000,3350000,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,2135744,Company,Private,Active,No,Yes,2021,New York,NY,US,10001,Biotechnology,Biopharmaceuticals|Biotechnology|Drug Research|Life Sciences|Neuroscience|Pharmaceuticals,,,VC Backed,12,31,1,40000000,100000000,2023,11.3636,,,,,2450000,2200000,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,2135752,Company,Private,Active,No,Yes,2019,Hermosa Beach,CA,US,90254,Real Estate,Payment Processing|Real Estate|Real Estate Investment|Real Estate Technology,,,VC Backed,12,31,1,3500000,10000000,2023,,,,,,2100000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,2135757,Company,Private,Active,No,Yes,2022,New York,NY,US,10016,Software & Internet Services,Blockchain|Cryptocurrency|Finance|Fintech|Software|Transaction Processing,,,VC Backed,12,31,1,2800000,8500000,2023,,,,,,1250000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,2135762,Company,Private,Active,No,No,2018,Covington,OH,US,41011,Restaurants,Catering|Events|Food|Food Processing|Food Service|Restaurant,,,,12,31,0,,140000000,2022,43.4524,122.0913,20,,,,48200000,33600000,11900000,4400000,,,,180,150,,,,,,,7900000,5900000,-2000000,975000,,,,140000000,115000000,38500000,14500000,,,,5550000,4100000,,,,
5319,2135778,Company,Private,Active,No,Yes,2022,Des Moines,IA,US,50309,Software & Internet Services,Cryptocurrency|Enterprise Software|Finance|Fintech|Software,,,VC Backed,12,31,1,11100000,35000000,2023,,,,,,1100000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,2135781,Company,Private,Active,No,Yes,2020,San Francisco,CA,US,,Software & Internet Services,Apps|Communications|Messaging|Software|Software Development|Web3,,,VC Backed,12,31,1,25500000,75000000,2023,,,,,,4150000,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,2135784,Company,Private,Active,No,Yes,2022,Cupertino,CA,US,95014,Software & Internet Services,Credit|Loans|Online Portals|Software,,,VC Backed,12,31,1,8300000,25000000,2023,13.5135,,,,,2100000,1850000,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,2135787,Company,Private,Active,No,Yes,2020,Boston,MA,US,,Technology Services,SaaS|Software|Software Development|Vending,,,VC Backed,12,31,1,3800000,10000000,2023,7.8431,,,,,2750000,2550000,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,2135790,Company,Private,Active,No,Yes,2022,San Francisco,CA,US,,Software & Internet Services,Artificial Intelligence|ChatBot|Customer Service|Generative AI|Software,,,VC Backed,12,31,1,500000,1500000,2023,,,,,,690000,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,2135793,Company,Private,Active,No,Yes,2022,San Francisco,CA,US,,Software & Internet Services,Artificial Intelligence|Automation|Generative AI|Restaurant|Retail,,,VC Backed,12,31,1,500000,1500000,2023,,,,,,1400000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,2135797,Company,Private,Active,No,Yes,2018,Los Angeles,CA,US,90067,Software & Internet Services,Apps|Esports|Fantasy Sports|Online Games,,,VC Backed,12,31,1,7000000,20000000,2023,-26.8817,,-28,,,3400000,4650000,,,,,,,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,2135800,Company,Private,Active,Yes,Yes,2019,San Francisco,CA,US,94129,Biotechnology,Biotechnology|Drug Research|Women-Founded|Women-led,,,PE Backed|VC Backed,12,31,1,12000000,35000000,2023,,,,,,2750000,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,2135804,Company,Private,Active,Yes,Yes,2021,Austin,TX,US,78701,Renewable Electricity & Fuels,CleanTech|Energy Management|Solar,,,PE Backed|VC Backed,12,31,1,90000000,250000000,2023,,,,,,1550000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,2135811,Company,Private,Active,Yes,No,2021,San Diego,CA,US,92101,Telecommunication Services,Fiber Optics|Internet Service Provider (ISP)|Telecommunications|Wireless,,,Acquired|PE Backed,12,31,0,,3800000,2023,,,,,,1600000,,,,,,,,6,,,,,,,440000,,,,,,,3800000,,,,,,,310000,,,,,,
5329,2135823,Company,Private,Active,Yes,Yes,2021,New York,NY,US,,Biotechnology,Animal|Biotechnology|Drug Research|Research & Development|Therapeutics,,,PE Backed|VC Backed,12,31,1,100000000,300000000,2023,,,,,,1500000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,2135824,Company,Private,Active,Yes,Yes,2022,Reston,VA,US,,Software & Internet Services,Analytics|Cyber Security|Platform-as-a-Service (PaaS),,,PE Backed|VC Backed,12,31,1,3350000,10000000,2023,,,,,,1250000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,2135831,Company,Private,Active,No,Yes,2022,Orlando,FL,US,,Software & Internet Services,Developer Tools|Games|Online Games|SaaS|Software Development,,,VC Backed,12,31,1,13000000,40000000,2023,13.913,,,,,6550000,5750000,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,2135833,Company,Private,Active,No,Yes,2020,Lakewood,CO,US,80215,Aerospace & Defense,Aerospace & Defense|Aviation|Electronics|Manufacturing,,,VC Backed,12,31,2,0,,,,,,,,1150000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,2135836,Company,Private,Active,No,Yes,2017,Rockville,MD,US,20850,Food & Beverage Producers,Food|Food Processing|Nutrition|Organic|Snacks|Women-Founded|Women-led,,,VC Backed,12,31,1,0,,,10.4938,,,,,895000,810000,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,2135842,Company,Private,Active,No,No,2020,Atlanta,GA,US,30309,Software & Internet Services,Business Development|Enterprise Software|SaaS|Software,,,Acquired|Subsidiary,12,31,0,,7450000,2023,,,,,,1100000,,,,,,,,6,,,,,,,270000,,,,,,,7450000,,,,,,,190000,,,,,,
5335,2135846,Company,Private,Active,No,No,2017,Milwaukee,WI,US,53212,Health Care Equipment,Diagnostics|Equipment|Health Care|Health Care Equipment|Medical|Medical Devices,,,,12,31,0,,91500000,2023,8.3333,,,,,32500000,30000000,,,,,,,,130,,,,,,5600000,5750000,,,,,,91500000,76500000,,,,,,3900000,4000000,,,,,
5336,2135847,Company,Private,Active,No,Yes,2020,Philadelphia,PA,US,19104,Biotechnology,Biotechnology|Health Care|Life Sciences|Medical|Research|Therapeutics|Therapy,,,VC Backed,12,31,3,40000000,100000000,2023,12.1951,,,,,2300000,2050000,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,2135851,Company,Private,Active,No,Yes,2021,,,US,,Software & Internet Services,Events|Platform-as-a-Service (PaaS)|Sports|Tickets|Venues,,,VC Backed,12,31,1,20000000,60000000,2023,,,,,,1150000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,2135862,Company,Private,Active,No,Yes,2021,Boston,MA,US,02116,Software & Internet Services,Geospatial|Information|Natural Resources|Software,,,VC Backed,12,31,2,2500000,7500000,2021,14.0625,,,,,3650000,3200000,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,2135869,Company,Private,Active,No,No,2017,Atascosa,TX,US,78002,Software & Internet Services,Marketplace|PropTech|Real Estate|Real Estate Technology,,,,12,31,0,,110000000,2022,20.8054,40.4278,-21.0526,44.225,,,18000000,14900000,8600000,6500000,,,,,30,38,,10,,,,4900000,4300000,2250000,2050000,,,,110000000,140000000,70000000,61500000,,,,3450000,3000000,,,,
5340,2135880,Company,Private,Active,No,Yes,2022,Palo Alto,CA,US,94301,Software & Internet Services,AdTech|Advertising|Enterprise Software|SaaS|Software,,,VC Backed,12,31,1,8000000,25000000,2023,14.2857,,,,,4000000,3500000,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,2135882,Company,Private,Active,No,Yes,2020,Needham Heights,MA,US,02494,Coal & Mining,Artificial Intelligence|CleanTech|Exploration|Metals|Mineral|Mining,,,VC Backed,12,31,1,12000000,35000000,2023,11.7647,,,,,1900000,1700000,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,2135885,Company,Private,Active,No,Yes,2019,San Francisco,CA,US,94127,Food & Beverage Producers,Convenience Food|Food|Plant-Based|Snacks,,,VC Backed,12,31,2,13800000,40000000,2023,8.9552,,,,,3650000,3350000,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,2135888,Company,Private,Active,No,Yes,2021,Athens,GA,US,30606,Software & Internet Services,AdTech|Content|Content Management|Digital Media|Enterprise Software|Media|SaaS|Video,,,VC Backed,12,31,1,3000000,9000000,2023,,,,,,990000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,2135895,Company,Private,Active,No,No,2018,Denver,CO,US,80222,Automotive & Consumer Vehicle Retail,Automotive|Dealership|Retail,,,,12,31,0,,6000000,2022,56.9231,,,,,,10200000,6500000,,,,,,,3,,,,,,,595000,405000,,,,,,6000000,4900000,,,,,,415000,285000,,,,
5345,2135896,Company,Private,Active,No,No,2018,Semora,NC,US,27343,Specialized Consumer Services,Events|Facilities Services|Training|Weapons & Firearms,,,,12,31,0,,9550000,2023,12.7273,,16.6667,,,6200000,5500000,4400000,,,,,,,35,30,,,,,645000,635000,540000,,,,,9550000,7700000,8650000,,,,,450000,445000,380000,,,,
5346,2135907,Company,Private,Active,No,No,2018,Mebane,NC,US,27217,Consulting,Administrative Services|Consulting|Training,,,,12,31,0,,1050000,2023,9.375,,0,,,525000,480000,465000,,,,,,,3,3,,,,,54500,55500,57000,,,,,1050000,885000,915000,,,,,38000,39000,40000,,,,
5347,2135910,Company,Private,Active,No,No,2019,Greensboro,NC,US,27406,Technology Services,Analytics|Government|Information Technology|IT Consulting|IT Management|Support Services|Technology Services,,,,12,31,0,,2550000,2023,10.3448,,,,,480000,435000,380000,,,,,,,,2,,,,,111500,112000,104500,,,,,2550000,2100000,2700000,,,,,78000,78500,73000,,,,
5348,2135913,Company,Private,Active,No,No,2019,Tampa,FL,US,33603,Leisure Facilities,Fitness|Health Care|Leisure Facilities|Mental Health|Wellness,,,,12,31,0,,1300000,2023,15.8537,,,,,950000,820000,620000,,,,,,,,7,,,,,84000,80500,65000,,,,,1300000,1000000,865000,,,,,59000,56500,45500,,,,
5349,2135932,Company,Private,Active,No,No,2019,Tampa,FL,US,33607,Health Care Services,Advisory|Health Care|Health Care Services|Staffing,,,,12,31,0,,15500000,2022,84.5274,245.7066,,,,,30650000,16610000,7610000,741835,,,,,245,,,,,,,1350000,875000,360000,43000,,,,15500000,13000000,5100000,580000,,,,940000,615000,,,,
5350,2135971,Company,Private,Active,No,No,2017,Austin,TX,US,78745,Commercial & Industrial Engineering,Construction|Design Build|General Contractor|Remodeling|Women-Founded|Women-led,,,,12,31,0,,8100000,2022,77.7778,,-6.25,,,,12800000,7200000,,,,,,,15,16,,,,,,830000,495000,,,,,,8100000,7850000,,,,,,580000,345000,,,,
5351,2135974,Company,Private,Active,No,No,2018,Austin,TX,US,78701,Human Resources & Employment Services,Human Resources|Latinx-Led|Recruitment|Staffing,,,,12,31,0,,23500000,2022,268.2171,,215.7895,,,,19000000,5160000,,,,,,,60,19,,,,,,1800000,635000,,,,,,23500000,10000000,,,,,,1250000,445000,,,,
5352,2135983,Company,Private,Active,Yes,No,2018,West Haven,CT,US,06516,Logistics Services,Health Care Products|Logistics|Outsourcing|Same Day Delivery,,,Acquired|PE Backed,12,31,0,,37000000,2023,9.7561,,,,,22500000,20500000,,,,,,,,102,,,,,,2200000,2250000,,,,,,37000000,31000000,,,,,,1550000,1550000,,,,,
5353,2135986,Company,Private,Active,No,Yes,2022,Brooklyn,NY,US,11217,Software & Internet Services,Analytics|Artificial Intelligence|ChatBot|Generative AI|SaaS|Software,,,VC Backed,12,31,1,500000,1500000,2022,,,,,,1250000,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,2135997,Company,Private,Active,No,No,2017,Washington,DC,US,20019,Drug & Medical Retail,Alternative Medicine|Cannabis|Pharmacy,,,,12,31,0,,23500000,2023,6.4516,,-24,,,33000000,31000000,40500000,,,,,,,114,150,,,,,1300000,1350000,1900000,,,,,23500000,20000000,35500000,,,,,920000,960000,1350000,,,,
5355,2136000,Company,Private,Active,No,No,2019,Washington,DC,US,20019,Drug & Medical Retail,Alternative Medicine|Black-founded|Black-Led|Cannabis|Pharmacy,,,,12,31,0,,4650000,2023,8.3333,,46.6667,,,6500000,6000000,4050000,,,,,,,22,15,,,,,260000,265000,190000,,,,,4650000,3900000,3550000,,,,,180000,185000,135000,,,,
